nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8
4180319182,P,Bidik Misi,SMKN PANCATENGAH,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,57,81.16,Tidak Lulus,Tidak Lulus,9.9,10.1,1,0,10.1,10.1,10.1,10.1
4180319588,P,Bidik Misi,SMAN 1 LURAGUNG,Kab Kuningan,Jawa Barat,AGRIBISNIS ,Tidak Memilih,152,82.54,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180321116,P,Reguler,SMAN 7 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,129,80.3,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180084584,L,Reguler,SMAN 1 CIBINGBIN,Kab Kuningan,Jawa Barat,PENDIDIKAN FISIKA,Tidak Memilih,162,84.89,PENDIDIKAN FISIKA,pil_1,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180323204,P,Reguler,SMAN 1 GARAWANGI,Kab Kuningan,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,162,81.68,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180323646,P,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,204,82.38,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180324527,P,Reguler,SMAN SITURAJA,Kab Sumedang,Jawa Barat,MANAJEMEN,Tidak Memilih,174,82.37,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180324591,P,Reguler,SMAN 18 BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,76,81.69,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2
4180325057,P,Reguler,SMAN 1 SUKATANI,Kab Purwakarta,Jawa Barat,GIZI,Tidak Memilih,157,80.82,Tidak Lulus,Tidak Lulus,10,10.1,1,0,10.1,10.1,10.1,10.1
4180325092,P,Reguler,SMAN SITURAJA,Kab Sumedang,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,174,84.03,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180325390,P,Reguler,SMA NEGERI 10 DEPOK,Kota Depok,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,110,80.95,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180325949,P,Reguler,SMAN 6 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,307,82.31,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3
4180326328,L,Reguler,SMKS TELEKOMUNIKASI TELESANDI,Kab Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,126,80.62,Tidak Lulus,Tidak Lulus,10.6,10.1,1,0,10.1,10.1,10.1,10.1
4180327510,L,Bidik Misi,SMKN 1 SOREANG,Kab Bandung,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,36,76.74,Tidak Lulus,Tidak Lulus,10.5,9.6,1,0,9.6,9.6,9.6,9.6
4180328397,L,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,184,83.12,EKONOMI SYARIAH,pil_1,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180329191,L,Bidik Misi,SMAN 19 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,195,80.98,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180330086,L,Reguler,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,82,87.19,MANAJEMEN,pil_1,11.1,10.9,1,0,10.9,10.9,10.9,10.9
4180568369,P,Reguler,SMAS SERBA BAKTI,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN FISIKA,Tidak Memilih,53,85.35,PENDIDIKAN FISIKA,pil_1,10.8,10.7,1.1,0,10.7,10.7,10.7,10.7
4180330662,P,Bidik Misi,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,184,81.76,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180330917,P,Reguler,SMA NEGERI 10 DEPOK,Kota Depok,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,113,81.36,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180331348,P,Bidik Misi,SMAN 19 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,195,83.87,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180331687,P,Reguler,SMA AL MUTTAQIN,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,107,87.22,PENDIDIKAN MATEMATIKA,pil_1,11,10.9,1,0,10.9,10.9,10.9,10.9
4180331697,L,Bidik Misi,SMAS BUDHI WARMAN 1,Kota Jakarta Timur,DKI Jakarta,TEKNIK INFORMATIKA,Tidak Memilih,114,83.3,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180333207,P,Reguler,SMAN 83 JAKARTA,Kota Jakarta Utara,DKI Jakarta,KESEHATAN MASYARAKAT,Tidak Memilih,71,80.35,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10
4180333247,P,Bidik Misi,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,MANAJEMEN,Tidak Memilih,114,87.3,Tidak Lulus,Tidak Lulus,10.2,10.9,1,0,10.9,10.9,10.9,10.9
4180333507,L,Reguler,SMAN 2 SUBANG,Kab Subang,Jawa Barat,ILMU POLITIK,Tidak Memilih,197,78.22,Tidak Lulus,Tidak Lulus,9.8,9.8,1,0,9.8,9.8,9.8,9.8
4180023450,L,Bidik Misi,SMKN 1 GARUT,Kab Garut,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Tidak Memilih,69,84.93,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",pil_1,10.4,10.6,1,0,10.6,10.6,10.6,10.6
4180334200,L,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,MANAJEMEN,Tidak Memilih,112,81.22,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180334245,L,Reguler,SMAS KORNITA,Kab Bogor,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,59,78.56,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8
4180334254,L,Reguler,SMAS KORNITA,Kab Bogor,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,59,78.9,Tidak Lulus,Tidak Lulus,9.9,9.9,1,0,9.9,9.9,9.9,9.9
4180334454,P,Reguler,SMAS KORNITA,Kab Bogor,Jawa Barat,PENDIDIKAN EKONOMI,Tidak Memilih,59,79.17,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9
4180334734,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,177,84.84,EKONOMI PEMBANGUNAN,pil_1,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180334892,L,Bidik Misi,SMAN 16 GARUT,Kab Garut,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",Tidak Memilih,190,81.18,Tidak Lulus,Tidak Lulus,10.2,10.1,1.1,0,10.1,10.1,10.1,10.1
4180335681,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,Tidak Memilih,177,85.63,PENDIDIKAN EKONOMI,pil_1,10.9,10.7,1,0,10.7,10.7,10.7,10.7
4180024194,P,Reguler,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Tidak Memilih,209,84.17,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",pil_1,10.7,10.5,1.1,0,10.5,10.5,10.5,10.5
4180336544,P,Bidik Misi,MAN 1 BOGOR,Kota Bogor,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,191,83.07,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180336744,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,Tidak Memilih,177,85.82,AKUNTANSI,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180336916,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,177,83.31,EKONOMI PEMBANGUNAN,pil_1,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180337502,P,Bidik Misi,SMAN 1 CIKARANG PUSAT,Kab Bekasi,Jawa Barat,ILMU POLITIK,Tidak Memilih,175,82.83,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180165691,L,Reguler,MAN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Tidak Memilih,134,78.06,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",pil_1,9.9,9.8,1.1,0,9.8,9.8,9.8,9.8
4180338402,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,177,84.45,EKONOMI PEMBANGUNAN,pil_1,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180244216,L,Reguler,SMAN 2 BABELAN,Kab Bekasi,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Tidak Memilih,122,80.7,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",pil_1,10.2,10.1,1.1,0,10.1,10.1,10.1,10.1
4180263284,L,Reguler,SMAN 2 SUKABUMI,Kota Sukabumi,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Tidak Memilih,201,80.21,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",pil_1,10.2,10,1,0,10,10,10,10
4180340501,L,Reguler,SMAS KORNITA,Kab Bogor,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,64,81.26,Tidak Lulus,Tidak Lulus,10.2,10.2,1.1,0,10.2,10.2,10.2,10.2
4180341813,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,177,82.21,EKONOMI SYARIAH,pil_1,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180002054,P,Reguler,SMAN 4 CIMAHI,Kota Cimahi,Jawa Barat,PENDIDIKAN LUAR SEKOLAH,Tidak Memilih,180,79.91,PENDIDIKAN LUAR SEKOLAH,pil_1,10.1,10,1,0,10,10,10,10
4180343233,L,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,ILMU POLITIK,Tidak Memilih,177,83.55,ILMU POLITIK,pil_1,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180344679,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,177,84.52,Tidak Lulus,Tidak Lulus,10.5,10.6,1,0,10.6,10.6,10.6,10.6
4180347331,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,109,81.87,EKONOMI PEMBANGUNAN,pil_1,10.5,10.2,1,0,10.2,10.2,10.2,10.2
4180348301,L,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,112,80.83,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180351697,P,Reguler,SMAN 6 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,145,81.48,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180351706,P,Bidik Misi,SMAN 1 CITEUREUP,Kab Bogor,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,190,82.24,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180357619,P,Reguler,SMAN 1 TARUMAJAYA,Kab Bekasi,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,177,81.47,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180358089,L,Bidik Misi,SMAN 1 CIGOMBONG,Kab Bogor,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,221,83.38,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180358960,P,Reguler,SMAN 1 CIBITUNG,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,269,82.94,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180359165,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,MANAJEMEN,Tidak Memilih,102,82.87,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180359569,P,Bidik Misi,SMAN 15 JAKARTA,Kota Jakarta Utara,DKI Jakarta,TEKNIK SIPIL ,Tidak Memilih,108,78.57,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8
4180361459,P,Reguler,MAN DARUSSALAM,Kab Ciamis,Jawa Barat,ILMU POLITIK,Tidak Memilih,84,86.32,ILMU POLITIK,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8
4180362279,L,Reguler,SMAN 6 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,ILMU POLITIK,Tidak Memilih,145,81.11,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180362522,P,Reguler,SMAS PASUNDAN 1 BANDUNG,Kota Bandung,Jawa Barat,ILMU POLITIK,Tidak Memilih,219,89.56,ILMU POLITIK,pil_1,11.1,11.2,1,0,11.2,11.2,11.2,11.2
4180363056,P,Reguler,MAN 2 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,115,80.82,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180363851,P,Reguler,SMKS KESEHATAN FAHD ISLAMIC SCHOOL,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,128,83.58,Tidak Lulus,Tidak Lulus,11,10.4,1,0,10.4,10.4,10.4,10.4
4180364844,P,Reguler,SMAS JAYA SUTI ABADI,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,89,88.36,Tidak Lulus,Tidak Lulus,11.1,11,1.1,0,11,11,11,11
4180366328,P,Bidik Misi,SMAN 84 JAKARTA,Kota Jakarta Barat,DKI Jakarta,MANAJEMEN,Tidak Memilih,108,82.82,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180368627,L,Reguler,SMAN 1 CILILIN,Kab Bandung Barat,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,246,77.51,Tidak Lulus,Tidak Lulus,9.9,9.7,1,0,9.7,9.7,9.7,9.7
4180371414,P,Bidik Misi,SMKS KESEHATAN BHAKTI KENCANA,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,87,88.68,Tidak Lulus,Tidak Lulus,10.6,11.1,1,0,11.1,11.1,11.1,11.1
4180375102,P,Reguler,SMAN 5 KOTA SERANG,Kota Serang,Banten,KESEHATAN MASYARAKAT,Tidak Memilih,209,79.83,Tidak Lulus,Tidak Lulus,10,10,1,0,10,10,10,10
4180079110,P,Bidik Misi,SMAS PLUS INFORMATIKA,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,75,88.76,PENDIDIKAN MATEMATIKA,pil_1,11.3,11.1,1,0,11.1,11.1,11.1,11.1
4180376627,P,Bidik Misi,MAN 1 BOGOR,Kota Bogor,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,191,84.36,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180377331,P,Bidik Misi,SMAN 16 BANDAR LAMPUNG,Kota Bandar Lampung,Lampung,KESEHATAN MASYARAKAT,Tidak Memilih,196,83.03,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180377529,P,Reguler,SMAN 1 JONGGOL,Kab Bogor,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,214,80.8,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180380028,P,Reguler,SMKS BINA HUSADA MANDIRI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,103,82.03,Tidak Lulus,Tidak Lulus,10.7,10.3,1,0,10.3,10.3,10.3,10.3
4180382265,P,Reguler,SMAS MUTIARA BARU,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,60,82.11,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180382855,P,Bidik Misi,MAN CIREBON 1,Kota Cirebon,Jawa Barat,MANAJEMEN,Tidak Memilih,213,83,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180382876,P,Reguler,MAN CIAWIGEBANG,Kab Kuningan,Jawa Barat,MANAJEMEN,Tidak Memilih,113,80.38,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10
4180383534,L,Reguler,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,160,83.55,Tidak Lulus,Tidak Lulus,10.7,10.4,1,0,10.4,10.4,10.4,10.4
4180383956,L,Reguler,SMKS KESEHATAN KH ILYAS RUHIYAT,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,34,85.78,KESEHATAN MASYARAKAT,pil_1,10.6,10.7,1,0,10.7,10.7,10.7,10.7
4180386405,L,Bidik Misi,MAS YPIA CIKERIS,Kab Purwakarta,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,29,83.42,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180386804,L,Reguler,SMAN 1 CIWARINGIN,Kab Cirebon,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",Tidak Memilih,72,83.75,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180387549,P,Reguler,SMAS ISLAM CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,96,82.83,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180389345,P,Reguler,SMAS TAMAN HARAPAN 2,Kota Bekasi,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,72,85.94,PENDIDIKAN BIOLOGI,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180392032,P,Reguler,SMAN 1 BABAKAN MADANG,Kab Bogor,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,110,82.97,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180392468,P,Bidik Misi,SMAS TAMAN HARAPAN 2,Kota Bekasi,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,37,85.42,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180394738,P,Reguler,SMAN 6 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,145,81.15,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180394888,L,Reguler,SMAN 11 BEKASI,Kota Bekasi,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,240,83.04,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180395477,P,Reguler,SMAN 13 BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,157,80.35,Tidak Lulus,Tidak Lulus,10.2,10,1.2,0,10,10,10,10
4180395613,P,Reguler,SMAN 6 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,75,82.28,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180397590,P,Reguler,SMAN 13 PADANG,Kota Padang,Sumatera Barat,KESEHATAN MASYARAKAT,Tidak Memilih,159,87.96,Tidak Lulus,Tidak Lulus,11.1,11,1,0,11,11,11,11
4180400200,P,Bidik Misi,SMAN 16 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,190,83.38,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180400283,L,Bidik Misi,SMAN 1 CISAYONG,Kab Tasikmalaya,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",Tidak Memilih,40,82.3,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180402286,L,Reguler,SMKS TELEKOMUNIKASI TELESANDI,Kab Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,126,81.6,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2
4180402436,P,Reguler,SMKN 9 TANGERANG,Kota Tangerang,Banten,KESEHATAN MASYARAKAT,Tidak Memilih,138,83.89,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5
4180402513,L,Reguler,SMA NEGERI 10 DEPOK,Kota Depok,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,113,79.37,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9
4180402750,P,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,73,83.25,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180403964,P,Reguler,SMA NEGERI 1 SUKARESMI,Kab Cianjur,Jawa Barat,GIZI,Tidak Memilih,23,83.64,Tidak Lulus,Tidak Lulus,10.4,10.5,1,0,10.5,10.5,10.5,10.5
4180405842,P,Reguler,SMAS FUTURE GATE,Kota Bekasi,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,20,84.63,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180407092,P,Reguler,SMAN 1 SLIYEG,Kab Indramayu,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,161,83.79,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5
4180409065,P,Reguler,SMAS FUTURE GATE,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,39,81.1,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180410809,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,102,82.6,PENDIDIKAN GEOGRAFI,pil_1,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180420124,L,Reguler,SMKN 1 JAMBLANG,Kab Cirebon,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,121,86.59,Tidak Lulus,Tidak Lulus,10.3,10.8,1,0,10.8,10.8,10.8,10.8
4180421302,P,Reguler,SMAN 1 KUNINGAN,Kab Kuningan,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,193,80.48,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180422187,P,Reguler,SMAN 13 BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,157,80.36,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10
4180423666,P,Reguler,MAS PERSIS SINDANGKASIH,Kab Ciamis,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,22,81.1,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180424792,P,Reguler,SMAS AL MADINA,Kab Bogor,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,27,86.13,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8
4180425178,L,Reguler,SMAS PGRI CIBINONG,Kab Bogor,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,209,82.3,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180426579,P,Reguler,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,62,83.4,Tidak Lulus,Tidak Lulus,9.6,10.4,1,0,10.4,10.4,10.4,10.4
4180427935,P,Reguler,MAS DARUSSALAM,Kab Subang,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,80,83.26,Tidak Lulus,Tidak Lulus,10.7,10.4,1,0,10.4,10.4,10.4,10.4
4180428102,P,Reguler,SMAN 13 BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,157,79.86,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180428550,P,Reguler,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,Tidak Memilih,153,87.9,AKUNTANSI,pil_1,10.8,11,1,0,11,11,11,11
4180429712,L,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,259,81.75,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2
4180431801,P,Bidik Misi,SMAN 11 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,415,80.65,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1
4180435013,L,Reguler,SMAN 1 CITEUREUP,Kab Bogor,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,190,81.96,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180436871,L,Reguler,SMAS BPK PENABUR,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,50,79.63,Tidak Lulus,Tidak Lulus,10,10,1,0,10,10,10,10
