nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180207282,P,,SMAN 5 TANGERANG,Kota Tangerang,Banten,PENDIDIKAN GEOGRAFI,,248,79.71,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.4,,,,
4180207524,P,,SMAN 1 LAKBOK,Kab Ciamis,Jawa Barat,MANAJEMEN,AKUNTANSI,92,84.82,,,10.6,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.0,74.6,,,,
4180207666,P,,SMAN 7 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,ILMU POLITIK,MANAJEMEN,129,79.97,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,72.4,,,,
4180500905,P,,SMAN 2 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,KESEHATAN MASYARAKAT,44,84.43,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.6,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,75.0,0,NULL,,
4180207878,P,,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,183,79.62,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,72.1,,,,
4180208166,P,,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,143,86.07,,,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.3,,,,
4180208170,P,Bidik Misi,MAN BANJAR,Kota Banjar,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA INGGRIS ,49,82.40,,,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,10.0,72.8,,,,
4180208359,P,,SMAN 11 KABUPATEN TANGERANG,Kab Tangerang,Banten,EKONOMI SYARIAH,,277,82.35,,,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.3,,,,
4180208376,P,,SMKS BINA PUTERA NUSANTARA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,,59,86.07,KESEHATAN MASYARAKAT,pil_1,10.3,10.8,1.0,0.0,10.8,10.8,10.8,10.8,11.3,76.3,3.1,3.48,,
4180208425,P,,SMAN 1 BABELAN,Kab Bekasi,Jawa Barat,AGROTEKNOLOGI ,PENDIDIKAN BIOLOGI,178,79.37,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,7.5,68.1,,,,
4180209219,P,,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,143,88.07,AKUNTANSI,pil_1,11.1,11.0,1.0,0.0,11.0,11.0,11.0,11.0,10.6,77.8,3.33,3.21,,
4180209252,P,,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,EKONOMI PEMBANGUNAN,187,80.46,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,72.7,,,,
4180209261,P,,MAN BANJAR,Kota Banjar,Jawa Barat,MANAJEMEN,AKUNTANSI,49,79.39,,,9.8,9.9,1.0,0.0,9.9,9.9,9.9,9.9,10.0,70.4,,,,
4180209266,P,Bidik Misi,MAN BANJAR,Kota Banjar,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN BAHASA INGGRIS ,49,83.92,,,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,74.0,,,,
4180209707,P,Bidik Misi,SMAN 1 CIJERUK,Kab Bogor,Jawa Barat,AGRIBISNIS ,,57,82.22,,,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,69.2,,,,
4180209771,P,Bidik Misi,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,EKONOMI SYARIAH,106,83.53,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.8,,,,
4180210027,P,,SMA AL MUTTAQIN,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,58,85.11,MANAJEMEN,pil_1,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,11.3,76.1,0,NULL,,
4180210326,P,Bidik Misi,SMAN 1 KANDANGHAUR,Kab Indramayu,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN FISIKA,178,86.04,,,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,73.2,,,,
4180210333,P,,MAN BANJAR,Kota Banjar,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,46,78.42,,,10.0,9.8,1.0,0.0,9.8,9.8,9.8,9.8,10.0,69.0,,,,
4180210474,P,,SMAN 1 TALAGA,Kab Majalengka,Jawa Barat,ILMU POLITIK,MANAJEMEN,188,81.72,,,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.8,,,,
4180210853,P,Bidik Misi,SMAN 1 LAKBOK,Kab Ciamis,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN BIOLOGI,188,83.28,,,10.4,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.5,,,,
4180210881,P,Bidik Misi,SMAN 1 CIAMIS,Kab Ciamis,Jawa Barat,EKONOMI SYARIAH,EKONOMI PEMBANGUNAN,124,86.22,,,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.0,75.8,,,,
4180210919,P,,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,183,81.88,PENDIDIKAN EKONOMI,pil_1,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.8,3.38,3.55,,
4180211162,P,Bidik Misi,SMAN 1 PADANGAN,Kab Bojonegoro,Jawa Timur,MANAJEMEN,EKONOMI SYARIAH,131,80.75,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,69.2,,,,
4180211177,P,,SMAN 1 TALAGA,Kab Majalengka,Jawa Barat,MANAJEMEN,AKUNTANSI,188,81.93,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,70.0,,,,
4180211269,P,Bidik Misi,SMAN 1 JAMPANGTENGAH,Kab Sukabumi,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,111,78.39,,,10.1,9.8,1.0,0.0,9.8,9.8,9.8,9.8,7.5,67.6,,,,
4180211283,P,Bidik Misi,MAN BANJAR,Kota Banjar,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,46,79.92,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,71.0,,,,
4180211353,P,Bidik Misi,SMAN 1 CIKALONGWETAN,Kab Bandung Barat,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,161,74.04,,,9.3,9.3,1.0,0.0,9.3,9.3,9.3,9.3,7.5,64.0,,,,
4180211788,P,,SMKN 3 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,110,87.45,,,9.3,10.9,1.0,0.0,10.9,10.9,10.9,10.9,9.4,74.3,,,,
4180211863,P,Bidik Misi,SMAN 1 SUKATANI,Kab Purwakarta,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN SEJARAH,139,80.56,,,10.1,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,68.9,,,,
4180211866,L,,SMKS PANJATEK,Kota Bekasi,Jawa Barat,TEKNIK SIPIL ,,65,84.20,,,10.1,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.2,,,,
4180211905,L,Bidik Misi,SMAN 9 BEKASI,Kota Bekasi,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,115,81.35,,,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.5,,,,
4180212073,P,Bidik Misi,SMKN 1 BANJAR,Kota Banjar,Jawa Barat,AKUNTANSI,MANAJEMEN,157,83.28,,,10.2,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.3,,,,
4180212099,P,,SMKN 1 TALAGA,Kab Majalengka,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,36,80.98,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,69.3,,,,
4180212132,P,Bidik Misi,SMAN 18 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI ,KESEHATAN MASYARAKAT,190,79.69,,,10.2,10.0,1.0,0.0,10.0,10.0,10.0,10.0,9.4,70.4,,,,
4180212579,L,,SMKN 1 TALAGA,Kab Majalengka,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN SEJARAH,36,83.91,,,10.2,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.1,,,,
4180212611,P,,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,TEKNIK INFORMATIKA,238,83.06,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,74.8,,,,
4180212754,P,Bidik Misi,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN EKONOMI,183,79.95,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,72.3,,,,
4180213120,P,Bidik Misi,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,AGRIBISNIS ,EKONOMI SYARIAH,106,83.82,,,10.6,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,73.0,,,,
4180213145,P,Bidik Misi,SMAS KARTIKA VIII-1 JAKARTA,Kota Jakarta Selatan,DKI Jakarta,PENDIDIKAN LUAR SEKOLAH,,91,81.89,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,70.1,,,,
4180213477,P,Bidik Misi,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,124,87.18,EKONOMI PEMBANGUNAN,pil_1,11.0,10.9,1.0,0.0,10.9,10.9,10.9,10.9,10.6,77.1,3.68,3.27,,
4180213592,P,Bidik Misi,SMAN 9 BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,237,81.29,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.6,,,,
4180213663,P,Bidik Misi,SMKN RAJAPOLAH,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN EKONOMI,148,82.60,,,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,10.6,73.6,,,,
4180213867,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,138,82.94,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.3,,,,
4180214030,P,Bidik Misi,SMAN 1 DRAMAGA,Kab Bogor,Jawa Barat,PENDIDIKAN BIOLOGI,,189,81.98,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,70.1,,,,
4180214119,P,,MAN 1 KOTA BEKASI,Kota Bekasi,Jawa Barat,MANAJEMEN,,218,82.10,,,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.1,,,,
4180214182,L,,MAN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,,134,79.70,,,10.0,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.4,,,,
4180214252,P,,SMAN 10 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,TEKNIK INFORMATIKA,148,79.11,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,9.4,69.8,,,,
4180214375,P,Bidik Misi,SMKS PLUS AL HASANAH,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN EKONOMI,42,82.08,,,10.0,10.3,1.1,0.0,10.3,10.3,10.3,10.3,10.6,73.0,,,,
4180214567,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,PENDIDIKAN EKONOMI,MANAJEMEN,138,85.01,,,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.0,74.9,,,,
4180214661,P,Bidik Misi,SMKN 1 BANJAR,Kota Banjar,Jawa Barat,AKUNTANSI,MANAJEMEN,157,85.65,,,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.0,75.3,,,,
4180214981,P,,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,238,83.08,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,74.8,,,,
4180215141,P,Bidik Misi,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,AGRIBISNIS ,AGROTEKNOLOGI ,106,83.39,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.7,,,,
4180504773,L,,SMAN 1 MANGUNJAYA,Kab Ciamis,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN SEJARAH,138,83.98,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.8,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,74.3,3.27,3.42,,
4180215540,P,Bidik Misi,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AGROTEKNOLOGI ,136,82.90,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,74.6,,,,
4180215640,P,,MAN CIJANTUNG,Kab Ciamis,Jawa Barat,MANAJEMEN,AKUNTANSI,40,81.79,,,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.0,72.3,,,,
4180215681,P,Bidik Misi,SMAN 1 DARMA,Kab Kuningan,Jawa Barat,AKUNTANSI,AGRIBISNIS ,75,83.44,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,7.5,70.2,,,,
4180215692,P,,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI PEMBANGUNAN,131,87.73,PENDIDIKAN EKONOMI,pil_1,11.2,11.0,1.1,0.0,11.0,11.0,11.0,11.0,11.3,78.4,3.62,3.9,,
4180215725,P,,SMAN 1 KRANGKENG,Kab Indramayu,Jawa Barat,EKONOMI SYARIAH,,126,84.84,,,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,7.5,72.2,,,,
4180215784,L,Bidik Misi,SMAN 1 NANGGUNG,Kab Bogor,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN BIOLOGI,32,86.02,,,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,73.1,,,,
4180215888,P,Bidik Misi,SMAN 17 GARUT,Kab Garut,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN MATEMATIKA,166,79.13,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,9.4,69.8,,,,
4180216074,L,,SMKS CENDIKIA,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,AGRIBISNIS ,30,83.40,,,10.0,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,72.7,,,,
4180216162,P,Bidik Misi,SMAS PLUS NASRUL HAQ,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,23,85.77,,,10.7,10.7,1.0,0.0,10.7,10.7,10.7,10.7,11.3,76.5,,,,
4180216186,P,,SMKN CIPATUJAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,AKUNTANSI,63,80.14,,,10.7,10.0,1.0,0.0,10.0,10.0,10.0,10.0,10.6,72.4,,,,
4180216297,P,,SMAN 1 HAURGEULIS,Kab Indramayu,Jawa Barat,KESEHATAN MASYARAKAT,AGROTEKNOLOGI ,152,82.01,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.1,,,,
4180216520,P,,SMAN 1 JALAKSANA,Kab Kuningan,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,157,82.22,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,69.3,,,,
4180216611,P,,SMKS MANDIRI,Kota Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,,23,86.30,,,10.4,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,72.9,,,,
4180507834,P,,SMKS NURUL HUDA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,TEKNIK INFORMATIKA,12,83.38,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.3,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,74.1,3.23,3.54,,
4180216919,L,,SMA AL MUTTAQIN,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,58,84.84,MANAJEMEN,pil_1,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,11.3,76.0,0,NULL,,
4180217216,P,Bidik Misi,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,ILMU POLITIK,EKONOMI SYARIAH,131,81.97,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.6,73.3,,,,
4180217230,P,Bidik Misi,SMAN 1 DUKUPUNTANG,Kab Cirebon,Jawa Barat,AGROTEKNOLOGI ,,202,83.74,,,10.6,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.5,,,,
4180217243,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,GIZI,PENDIDIKAN MATEMATIKA,168,86.77,,,11.4,10.8,1.1,0.0,10.8,10.8,10.8,10.8,9.4,76.1,,,,
4180217318,P,Bidik Misi,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,238,84.48,,,10.8,10.6,1.1,0.0,10.6,10.6,10.6,10.6,11.3,78.6,,,,
4180217357,L,Bidik Misi,SMAN 1 ANJATAN,Kab Indramayu,Jawa Barat,PENDIDIKAN GEOGRAFI,EKONOMI PEMBANGUNAN,151,84.44,,,10.6,10.6,1.0,0.0,10.6,10.6,10.6,10.6,7.5,71.9,,,,
4180217552,P,Bidik Misi,SMAN 17 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BAHASA INGGRIS ,166,79.42,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,9.4,70.0,,,,
4180217670,P,Bidik Misi,SMAN 1 CISAYONG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AGRIBISNIS ,40,82.51,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,69.5,,,,
4180218293,P,Bidik Misi,SMAN 1 BANTARUJEG,Kab Majalengka,Jawa Barat,ILMU POLITIK,,144,82.02,,,10.5,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.2,,,,
4180218380,P,,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,143,86.10,,,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.3,,,,
4180218487,L,,SMAS BPS&K I,Kota Jakarta Timur,DKI Jakarta,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN SEJARAH,57,78.86,,,9.9,9.9,1.0,0.0,9.9,9.9,9.9,9.9,7.5,67.7,,,,
4180218559,P,,SMKN 1 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,TEKNIK INFORMATIKA,160,81.15,,,9.9,10.1,1.0,0.0,10.1,10.1,10.1,10.1,9.4,71.0,,,,
4180218583,L,Bidik Misi,SMAN 1 ANJATAN,Kab Indramayu,Jawa Barat,ILMU POLITIK,MANAJEMEN,151,83.10,,,10.4,10.4,1.0,0.0,10.4,10.4,10.4,10.4,7.5,70.9,,,,
4180218637,P,,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN GEOGRAFI,160,83.19,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,74.2,,,,
4180218681,P,,MAS CILENDEK,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN GEOGRAFI,12,90.67,PENDIDIKAN SEJARAH,pil_1,11.4,11.3,1.0,0.0,11.3,11.3,11.3,11.3,11.3,80.3,3.3,3.27,,
4180218816,P,,SMAN 1 PEBAYURAN,Kab Bekasi,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,152,80.01,,,10.0,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.5,,,,
4180219029,L,Bidik Misi,SMAN 1 BEBER,Kab Cirebon,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN FISIKA,159,82.68,,,10.5,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.6,,,,
4180219357,P,Bidik Misi,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,,34,82.99,,,10.4,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,74.5,,,,
4180219472,P,,SMA GALAJUARA,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,AGRIBISNIS ,53,86.22,,,10.6,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,72.0,,,,
4180219520,L,Bidik Misi,SMAN 1 BEBER,Kab Cirebon,Jawa Barat,TEKNIK ELEKTRO ,,159,79.15,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,7.5,67.9,,,,
4180219680,P,,SMAN TANJUNGKERTA,Kab Sumedang,Jawa Barat,GIZI,KESEHATAN MASYARAKAT,65,86.65,,,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,73.7,,,,
4180220106,P,,SMAN 2 GUNUNG PUTRI,Kab Bogor,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,115,85.34,,,10.7,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.6,,,,
4180220132,P,,SMAN 1 TALAGA,Kab Majalengka,Jawa Barat,MANAJEMEN,AKUNTANSI,188,81.27,,,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.4,,,,
4180220206,P,,SMAN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,,158,86.56,PENDIDIKAN SEJARAH,pil_1,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,11.3,77.3,3.4,3.82,,
4180220252,L,Bidik Misi,SMAN 1 ANJATAN,Kab Indramayu,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",EKONOMI SYARIAH,151,84.43,,,10.6,10.6,1.0,0.0,10.6,10.6,10.6,10.6,6.3,70.7,,,,
4180550563,P,Bidik Misi,SMAS MIFTAHUL ULUM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,EKONOMI SYARIAH,12,96.29,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,12.1,12.0,1.0,0.0,12.0,12.0,12.0,12.0,10.6,83.9,,,,
4180220565,P,,SMAN 14 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,114,77.90,,,9.7,9.7,1.0,0.0,9.7,9.7,9.7,9.7,9.4,68.7,,,,
4180221077,P,Bidik Misi,MAS MUSLIMIN JAYA,Kab Sukabumi,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,19,86.02,,,10.7,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,73.0,,,,
4180221526,P,Bidik Misi,SMAS MUHAMMADIYAH TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN BIOLOGI,42,79.35,,,9.9,9.9,1.0,0.0,9.9,9.9,9.9,9.9,11.3,71.8,,,,
4180221573,P,Bidik Misi,SMAN DARMARAJA,Kab Sumedang,Jawa Barat,AKUNTANSI,PENDIDIKAN BAHASA INGGRIS ,119,85.14,,,10.8,10.6,1.1,0.0,10.6,10.6,10.6,10.6,7.5,72.6,,,,
4180221758,P,Bidik Misi,SMKS PLUS AL HASANAH,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,14,80.54,,,10.8,10.1,1.0,0.0,10.1,10.1,10.1,10.1,10.6,72.7,,,,
4180222303,P,,SMAN 12 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,ILMU POLITIK,83,81.95,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,9.4,72.0,,,,
4180222406,P,Bidik Misi,SMKN BANTARKALONG,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,61,81.49,PENDIDIKAN BIOLOGI,pil_2,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.6,72.9,2.94,2.80,,
4180223302,P,Bidik Misi,SMAN DARMARAJA,Kab Sumedang,Jawa Barat,MANAJEMEN,TEKNIK SIPIL ,133,80.00,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.6,,,,
4180560866,P,,SMAN 1 CIPATUJAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN MATEMATIKA,42,83.23,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,74.2,,,,
4180223913,P,,SMAN 1 CILILIN,Kab Bandung Barat,Jawa Barat,PENDIDIKAN BIOLOGI,AGROTEKNOLOGI ,246,79.29,,,10.4,9.9,1.0,0.0,9.9,9.9,9.9,9.9,7.5,68.4,,,,
4180223954,P,Bidik Misi,SMAN 1 PECANGAAN,Kab Jepara,Jawa Tengah,AGROTEKNOLOGI ,AKUNTANSI,175,81.63,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.9,,,,
4180224343,P,Bidik Misi,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,AGROTEKNOLOGI ,EKONOMI SYARIAH,252,84.40,,,10.6,10.6,1.1,0.0,10.6,10.6,10.6,10.6,10.0,74.4,,,,
4180565571,P,,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN MATEMATIKA,76,83.24,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.4,10.4,1.1,0.0,10.4,10.4,10.4,10.4,10.6,74.1,3.5,3.79,,
4180225358,P,,SMAS PGRI CIBINONG,Kab Bogor,Jawa Barat,GIZI,,209,82.88,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,6.3,69.5,,,,
4180225418,P,Bidik Misi,SMAN 13 PADANG,Kota Padang,Sumatera Barat,TEKNIK SIPIL ,AKUNTANSI,159,87.97,,,11.2,11.0,1.0,0.0,11.0,11.0,11.0,11.0,7.5,74.6,,,,
